"","zipcode","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","lat","long","sqft_living15","sqft_lot15","built_percent","idade_imovel","idade_ultima_reforma","zip_count","zip_avg_price","zip_median_price","zip_min_price","zip_max_price","zip_avg_sqft_living","zip_avg_built_percent"
"4792",98033,6639900242,2014-10-03,750000,4,2.5,2850,12429,2,0,0,3,9,2850,0,2008,0,47.6915,-122.177,2540,12000,0.229302437846971,13,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4793",98033,3305100210,2014-10-21,825000,5,3,3070,8474,2,0,0,3,9,3070,0,2011,0,47.6852,-122.184,3070,8527,0.362284635355204,10,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4794",98033,7424600020,2014-10-27,620000,4,2.5,1900,9775,1,0,0,5,7,1900,0,1967,0,47.6856,-122.168,1990,10500,0.194373401534527,54,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4795",98033,2870000040,2014-11-10,145000,2,1,800,8125,1,0,0,3,6,800,0,1964,0,47.6836,-122.174,2390,8125,0.0984615384615385,57,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4796",98033,1087700030,2014-06-19,450000,3,1.75,1610,11200,1,0,0,3,7,1610,0,1955,0,47.6641,-122.176,1610,11200,0.14375,66,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4797",98033,925059311,2014-07-22,810000,4,2.5,2910,6555,2,0,0,3,9,2910,0,2005,0,47.6659,-122.172,2910,10419,0.443935926773455,16,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4798",98033,3226059128,2014-06-18,850000,5,3.5,3450,28324,1,0,0,5,8,2350,1100,1972,0,47.6991,-122.196,2640,14978,0.121804829826296,49,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4799",98033,6743700335,2014-06-04,470000,3,2,1800,12669,1,0,0,3,7,1800,0,1956,1990,47.6935,-122.173,1970,9775,0.14207909069382,65,31,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4800",98033,3885803245,2015-03-05,1650000,5,4,3310,8400,2,0,0,3,10,3310,0,2000,0,47.6914,-122.214,3430,8400,0.394047619047619,21,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4801",98033,7420200050,2014-06-20,623000,3,2.5,1850,7777,2,0,0,5,8,1850,0,1989,0,47.6908,-122.169,1850,8482,0.237880930950238,32,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4802",98033,925059198,2014-08-28,514000,3,2,1770,7200,1,0,0,4,7,1770,0,1967,0,47.6642,-122.173,2250,11250,0.245833333333333,54,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4803",98033,2273600260,2015-04-03,628000,3,2.25,1720,8521,1,0,0,4,7,1140,580,1984,0,47.6882,-122.184,1530,8692,0.201854242459805,37,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4804",98033,3885805325,2014-07-31,710000,4,2.75,2090,8064,2,0,0,5,7,2090,0,1967,0,47.6829,-122.195,1460,8400,0.259176587301587,54,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4805",98033,1245000685,2014-06-25,1065000,5,3.25,3370,7947,2,0,0,3,10,3370,0,2001,0,47.6906,-122.202,2040,7900,0.424059393481817,20,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4806",98033,3041700035,2015-03-12,609950,3,2.25,1760,10350,1,0,0,4,7,1330,430,1979,0,47.6605,-122.188,2210,11337,0.170048309178744,42,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4807",98033,1241500351,2014-09-29,1031000,3,2.5,4110,35741,2,0,0,3,7,4110,0,1976,0,47.6642,-122.171,2710,8865,0.114993984499594,45,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4808",98033,4151800470,2014-08-20,675000,3,2,1010,5973,1,0,0,5,6,1010,0,1942,0,47.6652,-122.202,1920,6015,0.169094257492048,79,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4809",98033,7436400020,2015-03-25,585000,3,1.75,1840,7350,1,0,0,3,8,1370,470,1974,0,47.6729,-122.166,1920,8518,0.250340136054422,47,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4810",98033,2423010130,2015-03-06,619100,3,1.75,1870,7030,1,0,0,3,7,1870,0,1977,0,47.6999,-122.17,1820,7500,0.266002844950213,44,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4811",98033,6665800030,2014-07-18,590000,4,2.75,2910,10650,1,0,2,3,8,1780,1130,1975,0,47.6658,-122.188,2920,10988,0.273239436619718,46,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4812",98033,425059103,2014-12-02,625000,3,2.5,1860,10027,2,0,0,3,8,1860,0,1993,0,47.6775,-122.165,1530,9204,0.18549915228882,28,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4813",98033,3888100176,2015-03-06,5e+05,4,2,2120,7806,1,0,0,4,6,1770,350,1949,0,47.6859,-122.166,1560,9920,0.271585959518319,72,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4814",98033,1238501184,2014-07-08,999000,4,2.5,3130,10849,2,0,0,3,10,3130,0,2013,0,47.6828,-122.186,2470,9131,0.288505853074016,8,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4815",98033,3885806105,2014-05-21,1580000,3,3.25,3690,7200,2,0,0,3,11,3690,0,2007,0,47.6815,-122.2,1880,7200,0.5125,14,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4816",98033,9808630260,2015-03-18,1017000,3,2.5,2605,2216,2,0,2,4,9,2090,515,1979,0,47.6529,-122.202,2605,1979,1.17554151624549,42,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4817",98033,3885804305,2014-09-11,949000,4,1.75,2490,7834,1,0,3,4,8,1240,1250,1958,0,47.6851,-122.209,3210,7834,0.317845289762573,63,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4818",98033,4070700290,2015-02-26,899000,3,2.5,1950,3730,2,0,0,3,9,1950,0,1996,0,47.6731,-122.199,2080,4000,0.522788203753351,25,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4819",98033,6743700060,2014-07-14,585000,4,1.75,3140,12519,1,0,0,3,7,2320,820,1951,1983,47.6941,-122.173,2240,7308,0.250818755491653,70,38,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4820",98033,1239400650,2014-11-07,1242000,4,3.5,4700,10183,1,0,2,3,11,2660,2040,2002,0,47.6728,-122.189,3770,9000,0.461553569674948,19,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4821",98033,7501000130,2014-05-05,800866,5,2.5,3180,13806,2,0,0,4,10,3180,0,1990,0,47.652,-122.182,3180,13798,0.230334637114298,31,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4822",98033,9414100030,2015-03-31,975000,4,3.25,3330,17533,1,0,2,3,9,1750,1580,1969,0,47.652,-122.2,3340,12798,0.189927565162836,52,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4823",98033,7732000045,2014-11-25,757000,3,2.75,2610,11290,1,0,0,3,7,1630,980,1985,0,47.6632,-122.201,2570,9125,0.231178033658105,36,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4824",98033,4359700080,2014-07-21,560000,3,2,1840,14985,1,0,0,3,7,1840,0,1968,0,47.6916,-122.158,2300,16067,0.122789456122789,53,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4825",98033,1725059316,2014-11-20,2385000,4,4,6330,13296,2,0,2,3,13,4900,1430,2000,0,47.6488,-122.201,2200,9196,0.476083032490975,21,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4826",98033,6633900050,2014-08-26,575000,3,2.5,1750,4797,2,0,0,4,7,1750,0,1991,0,47.6954,-122.199,1750,4293,0.364811340421097,30,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4827",98033,2591010040,2014-11-10,468000,2,1.75,1250,7029,1,0,0,4,7,1250,0,1986,0,47.6936,-122.186,1680,8470,0.177834684876938,35,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4828",98033,2273600460,2015-01-30,536000,3,1.75,1530,8503,1,0,0,4,7,1150,380,1983,0,47.6872,-122.185,1610,8549,0.17993649300247,38,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4829",98033,2387400120,2014-09-29,650000,4,2.5,2500,6005,2,0,0,3,9,2500,0,2001,0,47.6922,-122.174,2680,7200,0.41631973355537,20,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4830",98033,1245003220,2014-08-19,1205000,5,3.5,3220,8000,2,0,0,3,9,2900,320,2008,0,47.6834,-122.2,2100,9680,0.4025,13,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4831",98033,1245500725,2014-10-30,675000,3,1.75,1240,13869,1,0,0,4,7,1240,0,1957,0,47.6919,-122.21,1970,7790,0.0894080323022568,64,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4832",98033,3326059254,2014-11-24,720000,3,2.5,3170,7187,2,0,0,3,9,3170,0,2005,0,47.6934,-122.166,2790,7336,0.441074161680813,16,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4833",98033,3886902870,2014-05-27,8e+05,4,2.5,2680,7200,1,0,0,3,8,1380,1300,1952,2013,47.6835,-122.187,1950,8520,0.372222222222222,69,8,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4834",98033,625059051,2014-09-03,2350000,4,2.25,4370,22863,2.5,0,3,4,10,3670,700,1907,1994,47.6878,-122.215,2980,22863,0.191138520754057,114,27,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4835",98033,7501000340,2014-08-18,980000,4,2.5,3780,10962,2,0,0,3,10,3780,0,1990,0,47.6533,-122.183,3310,11651,0.344827586206897,31,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4836",98033,3901100015,2014-12-30,460000,3,1.75,1290,8580,1,0,0,4,7,1290,0,1962,0,47.6707,-122.174,1840,8580,0.15034965034965,59,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4837",98033,1245500286,2014-05-23,498000,2,2,1140,8282,1,0,0,3,6,1140,0,1924,2009,47.6949,-122.21,1650,9000,0.137647911132577,97,12,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4838",98033,7555200230,2014-05-21,691000,4,2.75,2550,8632,1,0,0,3,8,1700,850,1972,0,47.6477,-122.197,2550,9534,0.295412418906395,49,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4839",98033,9170500060,2014-08-18,649000,4,2,2240,11040,1,0,0,5,8,1120,1120,1961,0,47.693,-122.168,1790,11040,0.202898550724638,60,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4840",98033,3275790140,2014-12-30,739000,3,2.5,2750,16000,2,0,0,4,9,2560,190,1981,0,47.693,-122.187,2370,11279,0.171875,40,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4841",98033,6665800060,2015-03-05,795000,3,2,2920,13650,1,0,2,5,8,1460,1460,1975,0,47.6652,-122.188,2920,10988,0.213919413919414,46,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4842",98033,3897100170,2014-08-27,370000,3,1.75,1150,6600,1.5,0,0,4,6,1150,0,1970,0,47.6709,-122.185,1530,6600,0.174242424242424,51,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4843",98033,1233100260,2014-11-14,490000,3,1,1260,9638,2,0,0,4,7,1260,0,1920,0,47.6773,-122.178,1760,7822,0.130732517119734,101,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4844",98033,3041700570,2014-06-05,466800,3,2.5,1480,14250,2,0,0,3,7,1480,0,1996,0,47.6595,-122.186,1660,14250,0.103859649122807,25,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4845",98033,3888100030,2014-07-14,410000,3,2,1270,10227,1,0,0,4,6,1270,0,1968,0,47.6876,-122.168,1470,9750,0.124181089273492,53,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4846",98033,3892500150,2014-05-21,1550000,3,2.5,4460,26027,2,0,0,3,12,4460,0,1992,0,47.6573,-122.173,3770,26027,0.171360510239367,29,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4847",98033,2273600250,2014-08-04,5e+05,3,1.75,1570,8530,1,0,0,4,7,1190,380,1983,0,47.6881,-122.184,1530,8708,0.184056271981243,38,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4848",98033,631000040,2015-03-31,548000,4,1.75,1690,7794,1,0,0,3,7,1090,600,1968,0,47.6888,-122.203,1380,7325,0.216833461637157,53,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4849",98033,3901100055,2014-12-22,350000,3,1.75,1010,8580,1,0,0,3,7,1010,0,1961,0,47.6703,-122.174,1500,8580,0.117715617715618,60,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4850",98033,1692900095,2014-06-18,1399950,4,2.75,3870,10046,2,0,0,3,11,3870,0,2005,0,47.6651,-122.191,3560,10046,0.385227951423452,16,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4851",98033,1245003160,2014-05-02,698000,4,2.25,2200,11250,1.5,0,0,5,7,1300,900,1920,0,47.6845,-122.201,2320,10814,0.195555555555556,101,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4852",98033,2619920110,2014-12-30,825000,4,2.5,3220,5262,2,0,0,3,9,3220,0,2003,0,47.6878,-122.162,3220,4921,0.611934625617636,18,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4853",98033,3740000010,2014-10-09,575000,3,1.75,1720,5956,2,0,0,3,8,1720,0,1981,0,47.6875,-122.202,1620,9324,0.288784419073204,40,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4854",98033,6743700090,2014-11-20,490000,3,1.75,1560,9247,1,0,0,3,7,1160,400,1989,0,47.6954,-122.174,1690,8772,0.168703363252947,32,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4855",98033,6608500220,2014-12-24,410000,3,1.75,1340,9975,1,0,0,4,7,1340,0,1961,0,47.7012,-122.169,1340,10050,0.134335839598998,60,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4856",98033,9413600100,2015-02-19,705640,3,2.25,2400,12350,1,0,0,4,8,1420,980,1968,0,47.6533,-122.192,2615,12043,0.194331983805668,53,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4857",98033,4151800420,2014-08-15,657500,3,1.75,980,6002,1,0,0,4,6,980,0,1942,0,47.6643,-122.203,1150,6054,0.16327890703099,79,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4858",98033,2465400036,2014-12-03,990000,4,2.5,2780,10480,1,0,3,3,7,1390,1390,1967,0,47.6597,-122.204,2860,10506,0.265267175572519,54,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4859",98033,6403310060,2014-08-11,539900,3,1.75,1650,10150,1,0,0,3,8,1230,420,1976,0,47.6963,-122.169,1930,8958,0.16256157635468,45,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4860",98033,9413600380,2014-08-01,725000,4,1.75,2190,9400,1,0,0,4,7,1450,740,1962,0,47.6531,-122.196,1980,9000,0.232978723404255,59,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4861",98033,825059178,2014-09-23,2574000,4,3.75,4475,20424,2,1,4,3,12,2659,1816,1999,0,47.6646,-122.208,4340,5250,0.219104974539757,22,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4862",98033,1245001295,2014-05-22,648360,4,1.75,2260,7005,1,0,1,4,7,1130,1130,1947,0,47.6895,-122.207,2330,9180,0.322626695217702,74,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4863",98033,1086100100,2014-08-11,476500,3,1,1060,8625,2,0,0,4,7,1060,0,1962,1997,47.6615,-122.179,2010,8901,0.122898550724638,59,24,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4864",98033,3888100226,2014-06-30,461000,3,1.75,3600,8666,2,0,0,4,6,2400,1200,1948,0,47.6893,-122.167,2290,8200,0.415416570505424,73,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4865",98033,325059126,2015-02-09,565000,4,1,2170,12100,1,0,0,5,7,2170,0,1961,0,47.6893,-122.164,1270,12844,0.179338842975207,60,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4866",98033,1233100720,2014-09-25,399000,3,1,860,9403,1,0,0,4,6,860,0,1942,1990,47.6815,-122.173,2136,13009,0.0914601722854408,79,31,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4867",98033,1238500451,2015-02-09,130000,3,1,1110,7520,1,0,0,4,7,1110,0,1960,0,47.683,-122.176,1440,8400,0.147606382978723,61,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4868",98033,425059024,2015-01-29,675000,5,2,2420,21000,1.5,0,0,3,8,2420,0,1966,0,47.677,-122.165,1940,8085,0.115238095238095,55,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4869",98033,7555210340,2014-08-25,752500,4,2.25,2360,8616,2,0,0,4,8,2360,0,1974,0,47.6495,-122.198,2360,9337,0.273909006499536,47,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4870",98033,9492500160,2014-07-23,889950,4,2.75,3080,7242,2,0,0,3,9,3080,0,2014,0,47.6948,-122.178,3010,7205,0.425296879315106,7,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4871",98033,2680700280,2015-04-02,809000,4,1.75,1790,8372,1,0,0,4,8,1340,450,1976,0,47.6605,-122.189,2180,10500,0.213807931199236,45,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4872",98033,6633900170,2014-05-08,595000,3,2.5,1750,3354,2,0,0,4,7,1750,0,1991,0,47.6953,-122.199,1750,4286,0.521765056648778,30,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4873",98033,7419700010,2014-07-07,665000,5,2,2800,17788,1,0,0,4,8,1400,1400,1963,0,47.6719,-122.163,1760,18282,0.157409489543512,58,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4874",98033,200480020,2014-07-10,770000,5,2.5,3000,7912,1,0,0,3,9,1610,1390,2007,0,47.6765,-122.175,2700,7205,0.379170879676441,14,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4875",98033,1245500690,2014-06-02,1035000,3,2.5,2230,5750,2,0,0,3,9,2230,0,2003,0,47.6938,-122.213,1900,8238,0.387826086956522,18,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4876",98033,1725059136,2014-11-21,1815000,4,4.5,4510,12873,2,0,2,3,12,4510,0,1998,0,47.6491,-122.201,2200,8528,0.350345684766566,23,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4877",98033,6639900176,2014-11-14,551000,3,2.5,2010,17362,2,0,0,3,8,2010,0,1994,0,47.6904,-122.176,1920,7200,0.115770072572284,27,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4878",98033,3764500180,2015-01-24,615000,3,2.25,1870,4894,2,0,0,4,8,1750,120,1992,0,47.6943,-122.19,1920,5988,0.382100531262771,29,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4879",98033,7796100050,2014-07-30,1017000,4,1.75,2600,41041,1.5,0,0,4,8,2600,0,1965,0,47.6634,-122.172,2750,37318,0.063351282863478,56,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4880",98033,3893100456,2014-08-13,870000,3,2.5,3210,8630,2,0,0,4,10,2530,680,1990,0,47.6939,-122.189,2630,8630,0.371958285052144,31,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4881",98033,2387600010,2015-03-03,1350000,4,3.5,4680,12495,2,0,0,3,10,3040,1640,2008,0,47.6984,-122.206,3240,10749,0.374549819927971,13,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4882",98033,9808640320,2015-01-02,1289000,4,3.5,3100,2261,2,0,2,3,9,2250,850,1981,0,47.6512,-122.202,2660,2000,1.37107474568775,40,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4883",98033,1807900300,2014-12-17,830000,6,3,2530,9000,1,0,0,3,6,2530,0,1978,0,47.6716,-122.199,1886,6000,0.281111111111111,43,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4884",98033,1201500010,2015-03-30,833000,4,2.5,2190,12690,1,0,2,3,8,1170,1020,1973,0,47.6627,-122.189,2630,10843,0.1725768321513,48,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4885",98033,1234000704,2015-04-03,1378000,5,3.5,3680,8680,2,0,0,3,9,3680,0,2003,0,47.6575,-122.197,2020,8847,0.423963133640553,18,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4886",98033,1725059330,2015-03-27,1100000,4,2.5,2570,9470,2,0,0,3,9,2570,0,2006,0,47.6548,-122.19,2570,10663,0.271383315733897,15,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4887",98033,4151800195,2015-03-30,650000,3,1,1410,4840,1,0,2,4,6,1230,180,1942,0,47.6646,-122.204,1410,5400,0.291322314049587,79,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4888",98033,4099100260,2014-09-03,589000,3,2.5,2940,4799,1,0,0,3,9,1710,1230,1996,0,47.6681,-122.184,2540,4616,0.612627630756408,25,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4889",98033,2591010180,2014-07-09,379000,3,2.5,1530,2913,2,0,0,4,7,1530,0,1986,0,47.6939,-122.184,1370,3783,0.525231719876416,35,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4890",98033,1245003006,2014-11-10,1149000,4,3.75,3180,9889,2,0,0,3,9,2500,680,2012,0,47.6853,-122.204,2910,8558,0.321569420568308,9,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4891",98033,2591020140,2014-12-02,475000,3,2.5,1460,4961,1,0,0,4,8,1150,310,1988,0,47.6955,-122.183,1550,5449,0.29429550493852,33,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4892",98033,3759500006,2014-10-14,610000,4,2.5,2300,10843,2,0,0,5,8,2300,0,1955,0,47.6988,-122.202,1780,10843,0.212118417412155,66,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4893",98033,9492500090,2014-05-27,754950,3,2.5,2610,7256,2,0,0,3,9,2610,0,2014,0,47.695,-122.18,2610,7206,0.359702315325248,7,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4894",98033,6743700015,2015-01-28,392800,3,2,1080,11856,1,0,0,5,7,1080,0,1986,0,47.6955,-122.175,1220,9247,0.0910931174089069,35,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4895",98033,3126059027,2015-03-18,2650000,4,3.5,4700,13730,2,0,3,3,11,3500,1200,1958,1995,47.6899,-122.217,3210,15306,0.34231609613984,63,26,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4896",98033,1236300214,2014-07-22,7e+05,3,2.5,2190,7982,2,0,0,3,8,2190,0,2004,0,47.6869,-122.187,2090,8888,0.27436732648459,17,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4897",98033,1088020070,2014-12-16,645000,4,2.25,2070,8720,1,0,0,5,8,1360,710,1974,0,47.6678,-122.182,2180,8510,0.237385321100917,47,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4898",98033,9413600420,2014-06-12,890000,3,2.25,2060,8640,1,0,0,4,8,2060,0,1966,0,47.6534,-122.195,2030,9000,0.238425925925926,55,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4899",98033,3300760020,2014-08-26,595000,3,2,1530,6773,1,0,0,4,8,1530,0,1984,0,47.6653,-122.194,2240,7201,0.225896943747232,37,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4900",98033,3885805896,2014-06-10,1180000,5,3.75,3630,6000,1.5,0,0,3,9,2470,1160,2004,0,47.6816,-122.199,2560,7560,0.605,17,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4901",98033,1245001763,2015-03-03,670000,4,2.5,2110,7291,2,0,0,4,7,2110,0,1977,0,47.6888,-122.201,2350,8625,0.289397887806885,44,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4902",98033,1088000050,2015-02-13,678700,3,1.75,1970,10548,1,0,0,4,8,1300,670,1973,0,47.6669,-122.179,2500,8548,0.186765263557072,48,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4903",98033,2564900470,2014-07-14,718500,4,2.75,2840,8800,2,0,0,3,9,2840,0,2008,0,47.7029,-122.171,1840,7700,0.322727272727273,13,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4904",98033,7215900020,2014-12-09,1600000,4,3.5,4060,9486,2,0,0,3,10,4060,0,2005,0,47.6634,-122.2,2410,9486,0.427999156651908,16,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4905",98033,3758900259,2014-05-07,1040000,4,3.5,3900,8391,2,0,0,3,10,3900,0,2006,0,47.6979,-122.205,3820,12268,0.464783696818019,15,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4906",98033,3041700090,2014-11-11,555565,3,2,1670,11337,1,0,1,4,7,1670,0,1959,0,47.6602,-122.188,2210,11337,0.147305283584723,62,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4907",98033,625059036,2014-08-13,2700000,5,4,4230,27295,2,1,4,3,8,3230,1000,1949,1985,47.6803,-122.214,2660,27295,0.154973438358674,72,36,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4908",98033,1235100371,2014-07-17,580000,5,2.75,3550,9600,2,0,0,3,7,3550,0,1960,0,47.6766,-122.186,3370,9600,0.369791666666667,61,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
"4909",98033,1732600050,2014-10-17,423500,3,2,2000,10490,1,0,0,3,8,1430,570,1978,0,47.6976,-122.166,1530,7659,0.190657769304099,43,0,389,815859.244215938,687000,130000,5110800,2422.59383033419,0.293480931356971
